pty_id,ctr_ccode,lhelc_date,lh_id,lhelc_id,lhelc_prv_id,pty_lwr_v2,pty_upr_v2,pty_abr,cmp_id
19997,USA,1984-11-06,19021,19021,19020,NA,NA,IND,NA
19999,USA,1984-11-06,19021,19021,19020,NA,NA,Other,NA
19001,USA,1986-11-04,19022,19022,19021,0.491370097,1,Democrats,61320
19002,USA,1986-11-04,19022,19022,19021,0.222544999,0.483544999,Republicans,61620
19997,USA,1986-11-04,19022,19022,19021,NA,NA,IND,NA
19999,USA,1986-11-04,19022,19022,19021,NA,NA,Other,NA
19001,USA,1988-11-08,19023,19023,19022,0.478030189,1,Democrats,61320
19002,USA,1988-11-08,19023,19023,19022,0.244163106,0.497163106,Republicans,61620
19997,USA,1988-11-08,19023,19023,19022,NA,NA,IND,NA
19999,USA,1988-11-08,19023,19023,19022,NA,NA,Other,NA
19001,USA,1990-11-06,19024,19024,19023,0.475587762,1,Democrats,61320
19002,USA,1990-11-06,19024,19024,19023,0.237976252,0.483976252,Republicans,61620
19997,USA,1990-11-06,19024,19024,19023,NA,NA,IND,NA
19999,USA,1990-11-06,19024,19024,19023,NA,NA,Other,NA
19001,USA,1992-11-03,19025,19025,19024,0.461626,1,Democrats,61320
19002,USA,1992-11-03,19025,19025,19024,0.261151941,0.473151941,Republicans,61620
19997,USA,1992-11-03,19025,19025,19024,NA,NA,IND,NA
19999,USA,1992-11-03,19025,19025,19024,NA,NA,Other,NA
19001,USA,1994-11-08,19026,19026,19025,0.253484637,0.469484637,Democrats,61320
19002,USA,1994-11-08,19026,19026,19025,0.480730321,1,Republicans,61620
19997,USA,1994-11-08,19026,19026,19025,NA,NA,IND,NA
19999,USA,1994-11-08,19026,19026,19025,NA,NA,Other,NA
19001,USA,1996-11-05,19027,19027,19026,0.281568241,0.490568241,Democrats,61320
19002,USA,1996-11-05,19027,19027,19026,0.473920468,1,Republicans,61620
19997,USA,1996-11-05,19027,19027,19026,NA,NA,IND,NA
19999,USA,1996-11-05,19027,19027,19026,NA,NA,Other,NA
19001,USA,1998-11-03,19028,19028,19027,0.236138725,0.487138725,Democrats,61320
19002,USA,1998-11-03,19028,19028,19027,0.474146828,1,Republicans,61620
19997,USA,1998-11-03,19028,19028,19027,NA,NA,IND,NA
19999,USA,1998-11-03,19028,19028,19027,NA,NA,Other,NA
19001,USA,2000-11-07,19029,19029,19028,0.237014644,0.482014644,Democrats,61320
19002,USA,2000-11-07,19029,19029,19028,0.475258536,1,Republicans,61620
19997,USA,2000-11-07,19029,19029,19028,NA,NA,IND,NA
19999,USA,2000-11-07,19029,19029,19028,NA,NA,Other,NA
19001,USA,2002-11-05,19030,19030,19029,0.229669132,0.469669132,Democrats,61320
19002,USA,2002-11-05,19030,19030,19029,0.490711491,1,Republicans,61620
19009,USA,2002-11-05,19030,19030,19029,NA,NA,vac,NA
19997,USA,2002-11-05,19030,19030,19029,NA,NA,IND,NA
19999,USA,2002-11-05,19030,19030,19029,NA,NA,Other,NA
19001,USA,2004-11-02,19031,19031,19030,0.258846543,0.488846543,Democrats,61320
19002,USA,2004-11-02,19031,19031,19030,0.481209136,1,Republicans,61620
19997,USA,2004-11-02,19031,19031,19030,NA,NA,IND,NA
19999,USA,2004-11-02,19031,19031,19030,NA,NA,Other,NA
19001,USA,2006-11-07,19032,19032,19031,0.495149659,1,Democrats,61320
19002,USA,2006-11-07,19032,19032,19031,0.232414959,0.459414959,Republicans,61620
19997,USA,2006-11-07,19032,19032,19031,NA,NA,IND,NA
19999,USA,2006-11-07,19032,19032,19031,NA,NA,Other,NA
19001,USA,2008-11-04,19033,19033,19032,0.496430222,1,Democrats,61320
19002,USA,2008-11-04,19033,19033,19032,0.245313473,0.471313473,Republicans,61620
19009,USA,2008-11-04,19033,19033,19032,NA,NA,vac,NA
19997,USA,2008-11-04,19033,19033,19032,NA,NA,IND,NA
19999,USA,2008-11-04,19033,19033,19032,NA,NA,Other,NA
19001,USA,2010-11-02,19034,19034,19033,0.248993179,0.474993179,Democrats,61320
19002,USA,2010-11-02,19034,19034,19033,0.489314134,1,Republicans,61620
19997,USA,2010-11-02,19034,19034,19033,NA,NA,IND,NA
19999,USA,2010-11-02,19034,19034,19033,NA,NA,Other,NA
19001,USA,2012-11-06,19035,19035,19034,0.278696364,0.500696364,Democrats,61320
19002,USA,2012-11-06,19035,19035,19034,0.457465089,1,Republicans,61620
19009,USA,2012-11-06,19035,19035,19034,NA,NA,vac,NA
19997,USA,2012-11-06,19035,19035,19034,NA,NA,IND,NA
19999,USA,2012-11-06,19035,19035,19034,NA,NA,Other,NA
